beta,scale,edge_density,local_var,entropy,image_idx
1.034204606350614,0.06159312786590638,0.4676807,0.02083362,2.9651482655770574,4
0.9793285590829328,0.050521318678526286,0.391007,0.02129526,2.8924841692431675,4
1.1070534682832682,0.059125392490322025,0.48195422,0.021220637,3.0502188872689255,4
1.4002969963154488,0.08851032134008446,0.4876659,0.015745243,2.8337333506554794,4
1.4189057176106878,0.11436171682735484,0.5643883,0.02056147,3.138556362042126,4
1.32941223837861,0.10157458694344362,0.51840997,0.024073884,3.0240004094166735,4
1.7072519621827191,0.11192717698086924,0.41456795,0.019219354,2.6687839321103333,4
1.560116592411492,0.096475498319608,0.478958,0.017969865,2.7850407196799103,4
1.7416723147928863,0.12282611813979166,0.45755944,0.017367274,2.728367249894508,4
1.632230793083634,0.13985166072190106,0.43202502,0.019206248,2.9132650064432237,4
1.548908644102375,0.1321453661422236,0.4531026,0.014438269,2.8237546019448336,4
1.6230089739303852,0.12784851933774632,0.37702185,0.010583304,2.7507534972773526,4
1.7446111927357026,0.14831144349160755,0.35907608,0.0075507956,2.523214399710636,4
1.7839031304588646,0.0676776617564065,0.13482848,0.0009792604,1.145054553464775,5
1.5739622149147854,0.059562632624254264,0.203859,0.0025767728,1.7190070090161855,5
1.4008573164413347,0.0578546912980417,0.2094821,0.002228104,1.7107596402762388,5
1.4654285497125457,0.06306512147195889,0.21574128,0.0025905378,1.7517865077543788,5
1.7437986378241719,0.05440431986110711,0.1499554,0.0012361326,1.180890406507225,5
1.851477863487798,0.05302187744575287,0.15309422,0.001446825,1.2702710400628905,5
1.6215639329603515,0.05272890552420516,0.18990684,0.0017429063,1.5550645341985332,5
1.5365160858608067,0.057150154364749475,0.2023794,0.0019160883,1.6059257426633957,5
1.7196996191043876,0.050517363536756205,0.15345982,0.001679224,1.515474805833076,5
1.8806089974240874,0.051738179635165436,0.1657215,0.0017570491,1.566104033035046,5
1.8725884565093103,0.053682485182522464,0.1869187,0.0019489354,1.608337759458254,5
1.7081683906472822,0.057892968651989105,0.18558303,0.0018724056,1.6110549073907017,5
1.7642890797402844,0.05590965412902248,0.14108391,0.0009249936,1.240562674739963,5
1.5688075421100187,0.049588316738391966,0.1944566,0.0019136174,1.5652975199479129,5
1.4810086417103903,0.05359648985376067,0.22278798,0.0029061781,1.7732329892866008,5
1.434556441000319,0.05954762162474155,0.22621416,0.0031173513,1.856663348880383,5
2.097140638337295,0.06393653417327631,0.1398855,0.00096913724,1.1855065599933463,6
1.5650595988972893,0.05972021055713771,0.20284577,0.0023322485,1.6621404858227926,6
1.6990684122748663,0.06679977736708285,0.21223171,0.002367104,1.7163724648347172,6
1.4919049044290686,0.061648791207832884,0.2243177,0.002783232,1.7758937336875849,6
1.9497762258499005,0.0605470049257038,0.14368084,0.0009835557,1.1496208629097684,6
1.7380421523390428,0.048424797029485,0.151436,0.0014968807,1.2860627036928565,6
2.0268869923177135,0.05591769853782222,0.17423686,0.001599109,1.481721979581853,6
1.5992085387997932,0.05674517226144067,0.21134344,0.001969269,1.5714712689130983,6
1.6449447913779882,0.049810371158767616,0.15050516,0.0016573614,1.5336952947168587,6
1.6116151748348342,0.04610390851884317,0.15240744,0.0016484503,1.5001396712922028,6
1.6597684743480792,0.04641705732490085,0.17715935,0.0016891861,1.5454745092542275,6
1.684756920110579,0.05644207689315873,0.18461023,0.0018430781,1.5939035686859837,6
1.7461166350666857,0.05160695562459665,0.15171397,0.0012759522,1.4043161090195961,6
1.7273627211712204,0.051396312525719454,0.18526396,0.0017439683,1.5505461981940831,6
1.6781056299601853,0.0557999403754197,0.21414104,0.0021679152,1.6760463293531758,6
1.221833943976891,0.053261647310123006,0.23393333,0.0037275287,1.8894919430141548,6
1.7155265072385952,0.06292361158485366,0.13870724,0.000916908,1.0634463411480644,7
1.5697944151031655,0.059434840686400564,0.17854747,0.0020901999,1.5305227301157593,7
1.5337192762294272,0.06404139501829542,0.19761278,0.0020746696,1.6393342447420098,7
1.3416388148443366,0.06131026311783257,0.21318258,0.0024904972,1.731372923956491,7
1.8620072965109948,0.058660079492144496,0.14745057,0.0011967302,1.1952640926409723,7
1.8546722668597302,0.05409366808920766,0.15349641,0.0016107027,1.3210545289507363,7
1.5422343534660574,0.049672140639620166,0.17938545,0.001574059,1.4960498921891225,7
1.5082160243390863,0.056693550716675714,0.20577617,0.0019297699,1.5918149257339862,7
1.6539165120697534,0.05123081022386868,0.17296433,0.001707045,1.5777151506770464,7
1.9167900526762862,0.048190696496240436,0.17715609,0.0018798353,1.5832497914993444,7
1.7410375607919233,0.04867462465014612,0.19171864,0.001994744,1.642534447756118,7
1.6503360285053483,0.05714310907405463,0.20509818,0.0026808782,1.7780314332800167,7
1.7344890934045327,0.053357403879716214,0.13184866,0.0008755551,1.2306598744783102,7
1.6325719900187114,0.051601529398136045,0.15606517,0.0013535635,1.4234474942843318,7
1.4271100087506592,0.052576177840401195,0.21753177,0.0025725022,1.8143612304122076,7
1.2409970458786088,0.05441044536540994,0.24519876,0.004471111,2.0080963445406605,7
1.429001418216727,0.13021561797664422,0.49931073,0.040076096,3.5727907755727535,8
1.3757762792498789,0.10378355320084395,0.6517968,0.035101406,3.5325418130723336,8
1.652535564359232,0.16411751744912334,0.5934094,0.03833208,3.320577597451358,8
1.4573217576460422,0.13148931821863383,0.48375317,0.03952265,3.2739898942791013,8
1.7340223668437007,0.16683467959077802,0.6251633,0.029069927,3.2808251294521007,8
1.6314989643876703,0.14953831957696712,0.5565708,0.0332319,3.1484563962739713,8
1.5696551930239409,0.14414183255662638,0.55645275,0.030456478,3.210898597970945,8
1.3335117437363129,0.09004069946560453,0.5543591,0.023453001,3.1561062482112603,8
1.5851445840311018,0.14218473013854627,0.49790713,0.026795678,3.283088800077786,8
1.2308793084596428,0.07808835387744016,0.55781966,0.031619705,3.3942294493852083,8
1.4367096053087494,0.0913140612666723,0.5182244,0.018032245,3.1115901448219816,8
1.455562397748956,0.1288628231122805,0.59974587,0.023292478,3.2951737335256572,8
1.2432189343374869,0.13135965404130295,0.6002584,0.051712044,3.5925919249955616,8
1.1199714289846274,0.05628473795984109,0.41862068,0.018435389,2.684773466541381,8
1.0289208878995846,0.0756715683292455,0.59975487,0.06771511,3.508593411168756,8
1.41609520115971,0.16090245572128414,0.48258853,0.044231348,3.3278616282057643,8
1.1943001330146745,0.09361075281979273,0.5939454,0.033852633,3.285281818390946,9
1.7569379633854592,0.1355359139348976,0.3404175,0.022225503,3.1825384441109956,9
1.8018891267912072,0.14308317315668892,0.26334983,0.013937241,2.8677044636187414,9
1.1838745684208083,0.06419564741807164,0.36074126,0.024690874,3.163043780114566,9
1.3563149092292703,0.12198580491139739,0.52208626,0.05503353,3.5823783030172693,9
1.42154138317564,0.1276001528874796,0.34968352,0.049080495,2.6206108389742715,9
1.0846265404581423,0.067611210053718,0.5199375,0.057190735,3.6435538324583057,9
1.413643301423708,0.08381956405382396,0.32210416,0.015170505,2.7825617363892916,9
1.2031010376968332,0.09476224377256136,0.60756695,0.0584647,3.630240496221049,9
1.1832744942227267,0.08211743025597734,0.46025908,0.04505313,3.4675643215643412,9
1.7938077374262629,0.10621674333316468,0.27972573,0.011790008,2.5856148979782363,9
1.6785319507958447,0.11063505786869768,0.17862317,0.007871139,2.30258155610123,9
1.577536259841247,0.17923020491209501,0.34800085,0.026311792,2.5770037157354753,9
1.779630299164244,0.1464650062639225,0.3618073,0.023745505,2.9011993310513247,9
1.425649248782063,0.12379408476265366,0.33531925,0.037030008,2.9388319830396257,9
1.4237977630508514,0.1165511316464692,0.2712025,0.038875073,3.1389090431859956,9
1.6155945643859344,0.15047184738934705,0.4711914,0.037319597,3.431037310504822,10
1.9599338888647848,0.1700460143298778,0.19535482,0.008726174,2.5600160299810697,10
1.418432297799428,0.10073832615335865,0.3541517,0.022588087,3.0991238711773015,10
1.0062066606333249,0.0513631901920618,0.47268426,0.021536088,3.100426130285126,10
1.7337303359119893,0.1936920691062039,0.31259197,0.028961254,2.6439283693338465,10
1.2592057506680236,0.10464068318155514,0.5371128,0.06093841,3.4199003073304657,10
1.3208798824619716,0.07429763624619423,0.32845452,0.022098653,3.0212263862798956,10
1.451142026623152,0.09033861501399298,0.2563683,0.0068946443,2.434173569013103,10
1.1572391563248714,0.09838732464124109,0.504315,0.053846017,3.4462384783389983,10
1.614043726029291,0.11251801070685806,0.3786053,0.02094597,3.106564249217807,10
1.828339933852663,0.1149046090124097,0.16067398,0.0032177803,1.759889291056633,10
1.4293129526200523,0.09828541480739604,0.23287037,0.018641073,2.83348612675641,10
1.696490621493509,0.17345437457221205,0.34340343,0.030159164,3.148568137869847,10
1.5329905037993448,0.1411441699371973,0.33817327,0.028412536,2.8600698101475763,10
1.3791503244597787,0.11769122018875341,0.28215444,0.040590465,3.030105719758729,10
1.5058973636401436,0.11535700514651843,0.22140804,0.019109996,2.988231107714,10
1.2287053538946762,0.0883172132607257,0.5641982,0.041449413,3.4258640992186,11
1.854672589088862,0.12754936652249702,0.42614996,0.031710267,3.389877088153236,11
1.9533355019101792,0.12438021679165043,0.21976537,0.009591583,2.6419434823157197,11
1.4071250466220162,0.07123795621788648,0.36020297,0.024468653,3.1055747502258044,11
1.353475138360072,0.09683394111629817,0.5627389,0.05113376,3.579747901518749,11
1.930704769044618,0.1380480888265466,0.31983542,0.03710027,2.61465207152374,11
1.152395151525164,0.0701941644342048,0.5389927,0.06409119,3.5930282883275333,11
1.2928460947479445,0.06606667660630332,0.32946315,0.019938149,2.9306144367069096,11
1.1998186523457486,0.08261324729847527,0.6339276,0.053696394,3.6313915000945522,11
1.2675060293502143,0.0800144751132236,0.4882114,0.051280115,3.484292508441429,11
1.5380792223002149,0.08458102356959069,0.3442313,0.017372733,2.931599844000327,11
1.814862609108832,0.10165418762544168,0.16112657,0.0047303727,1.995679982039353,11
1.7412030779527075,0.1587629723046111,0.38203442,0.030197898,2.722526111336018,11
1.803843869052024,0.13759654963587806,0.36234578,0.02819331,3.142294706038059,11
1.709946198140072,0.12172909567602849,0.33349067,0.032909244,2.926160133059999,11
1.3293106283988394,0.09771569848202301,0.2842692,0.041910406,3.0925954677202294,11
1.6890054668953756,0.04680749779530213,0.10463551,0.0014431695,1.434280267052418,12
1.6140976605768387,0.04170338167486942,0.12093176,0.0010593174,1.2225184058602578,12
1.5976843155448845,0.04090230268763925,0.11166876,0.0007952162,1.0525132224795013,12
1.4934620478520868,0.05158645263609503,0.10170422,0.0019187517,1.6106987329792728,12
1.6497225991223652,0.037943579220351506,0.13137352,0.0019253499,1.6053673800561292,12
1.64108779449246,0.04320470285749278,0.13981509,0.0015668691,1.4972103074173169,12
1.906276587561306,0.04732549693137761,0.13493325,0.0012676106,1.3885088697729644,12
1.733151499238434,0.06406085656226082,0.18298015,0.0018741199,1.630830662831714,12
1.5919455938727232,0.035329111405759506,0.12508672,0.0012866233,1.474189917942421,12
1.5694487891658504,0.03215454571800372,0.12660334,0.0011516705,1.3547246621528328,12
1.5810479794809806,0.05015663304042413,0.17014778,0.0026911949,1.8396868051743553,12
0.9024320278593201,0.04633843985602345,0.36354142,0.060467895,2.9230203814196,12
1.3399430154727792,0.04806757649452705,0.21528721,0.0051840916,2.2300403571816254,12
1.6020807669015174,0.043222974654210086,0.17080182,0.0019072958,1.488955981073958,12
1.3253322156176823,0.10116876567265944,0.34927598,0.0368823,3.3403136654852963,12
1.910272236931967,0.19759496067739368,0.30616936,0.029442199,3.1426477091718223,12
1.8936646124456586,0.24817811466518286,0.007844501,4.176305e-05,-0.0,13
1.9591765431425827,0.24106472959971248,0.007351714,3.2800108e-05,-0.0,13
1.8064109871163363,0.22973391461558168,0.0076555517,3.292776e-05,-0.0,13
1.9889262513968564,0.25871918407209404,0.007920302,3.1611333e-05,-0.0,13
2.0947967782012724,0.24483774589599908,0.0061826566,8.519814e-06,-0.0,13
1.9038568016075073,0.22176938138794244,0.006135587,5.1738543e-06,-0.0,13
1.9622221050971895,0.21901870355990066,0.0054991744,3.7552477e-06,-0.0,13
1.9538938190812245,0.2300364468257206,0.1361261,0.012262551,0.5851384547666405,13
1.985024784089982,0.24596163411936722,0.009528346,2.107398e-05,-0.0,13
2.01007123331914,0.2144116123481971,0.00862207,1.2088252e-05,-0.0,13
1.727428479676114,0.1819115361194768,0.57008004,0.06710595,2.3666235364916233,13
1.2366076230406848,0.13178095075292218,0.7618794,0.08361681,3.252735539451288,13
1.8761434495874258,0.24368434160696462,0.010793013,3.4969744e-05,0.6663874311997107,13
1.7054718091855758,0.2028911727005674,0.5669539,0.059548095,2.4371125104497713,13
0.9423448650702171,0.07179854112981827,0.66113234,0.0736922,3.2305387300651507,13
0.8861528576418096,0.05310339711591831,0.49876675,0.01610169,2.5907194450979176,13
1.9604325342786517,0.22955338828673633,0.0067379354,1.4488226e-05,-0.0,14
1.8067587020546407,0.20119050255548854,0.007044467,1.2944357e-05,-0.0,14
1.9805686429751599,0.21696467517737528,0.006313439,1.0188076e-05,-0.0,14
1.888184283799144,0.22649975444928425,0.0063665826,6.5039458e-06,-0.0,14
1.7385214200758639,0.1896701821924695,0.007016605,9.008863e-06,-0.0,14
1.890734405435861,0.1764287488688846,0.006131762,5.6421623e-06,-0.0,14
2.0715206357333535,0.19594436627493525,0.0060598725,4.0115833e-06,-0.0,14
1.9105634217353291,0.21051261384886782,0.01643256,0.00029635272,0.07354431763160055,14
2.310981050136894,0.2182027583035966,0.01013338,4.9760707e-05,0.11023221467534938,14
2.049831386027242,0.203790049516206,0.009473648,4.2433177e-05,-0.0,14
1.8227074752832904,0.17708059326509726,0.23308466,0.02272357,0.9670149726155037,14
1.1367275264157817,0.1001261438574795,0.922553,0.073105216,3.399207589022308,14
1.812015062407437,0.21152519874721704,0.01006984,3.733508e-05,0.9445796384022096,14
1.8899173409918673,0.19929723340975242,0.17798564,0.014990598,1.1380712247907754,14
1.0464039263077893,0.0790817694280431,0.8163843,0.07260662,3.4936852777404948,14
0.9302650095133217,0.05453496034819145,0.5389751,0.028776292,2.732145492842079,14
1.9178540998065516,0.21009803166457144,0.0074134083,3.1872412e-05,-0.0,15
1.8157930600873513,0.2018904443393428,0.007251216,2.6638681e-05,-0.0,15
2.0082743146373065,0.21459553881436122,0.007351575,2.0742906e-05,-0.0,15
2.0663027507649474,0.22521670649984132,0.007860363,1.9300269e-05,0.020393135236084953,15
1.8201751469993337,0.2011458535010417,0.006078533,6.399381e-06,-0.0,15
1.9518693754997303,0.19116368492413277,0.006159547,4.2117526e-06,-0.0,15
1.9491279600074087,0.18092306284166249,0.005611563,3.5220182e-06,-0.0,15
1.815639056664586,0.18918243717136213,0.2150216,0.01783833,0.9057978514756744,15
1.982642198426508,0.1958364129392516,0.009394484,2.7950877e-05,-0.0,15
2.0163999998273905,0.18432695132444882,0.008089572,1.3938532e-05,-0.0,15
1.4007324696608472,0.12423562811951956,0.7670316,0.07867324,2.8899769379366607,15
1.1243182404972738,0.09703440557193976,0.79421145,0.07169473,3.454785231041731,15
1.7873922704451464,0.207479014373727,0.019485729,0.0002811918,0.47554900674456557,15
1.3209384928524543,0.1294563122345905,0.72775257,0.07975896,3.104185503556665,15
0.9839829690754414,0.06081710886816874,0.64211404,0.047070116,3.0128912267752908,15
0.7824495691713301,0.03835194847997038,0.50810546,0.0203528,2.7095598301114716,15
1.819695960836229,0.21849113482203697,0.28692928,0.015178933,2.6873632288267473,16
1.4915592681042413,0.16349652282123742,0.4336934,0.040112145,2.9960029361873,16
1.8172289042928145,0.22542863067721705,0.11165656,0.0038585027,1.9527583664779535,16
1.8364472460863377,0.20447296536207826,0.38100496,0.040364377,3.0051395215142622,16
1.7965653760335583,0.18648703566469674,0.29206115,0.043705136,2.9437294756770336,16
1.6429034285579274,0.16944745667167066,0.29044962,0.03201032,2.3553319460789908,16
1.7334838764284477,0.17570590318162405,0.2646584,0.033347264,2.852151913387749,16
1.3138200477247626,0.14748439950044978,0.3758284,0.060888927,3.082102039379908,16
1.7414845734868156,0.19583775780891283,0.3518463,0.041207373,2.738132914726593,16
1.6192380265595196,0.1572651773167136,0.35887396,0.03244748,3.004312217428367,16
1.6730063013409942,0.16419342443310703,0.30576187,0.027283913,2.7604355990975282,16
1.758783394182144,0.19789741994711815,0.22081159,0.029998936,2.575462514481047,16
1.4136499963997218,0.1505724595912004,0.38221955,0.043504745,3.526781897295531,16
2.2898404802076517,0.2558575894802234,0.067251876,0.0009917894,1.1867046727985562,16
1.5306408117049752,0.1669162594000404,0.36766937,0.05175921,2.8594979633823163,16
2.096075452063441,0.25977335258174605,0.14177823,0.005538192,1.6840814099951325,16
1.7333489384620977,0.130250901020521,0.8132615,0.033890627,3.4323711869257147,17
1.8618686793363226,0.127756807981253,0.82136756,0.030937662,3.3910815055018997,17
1.7495169755340907,0.11965101040421494,0.9486141,0.038095754,3.486701280178726,17
1.8717117847663878,0.147572269033727,0.923661,0.042793564,3.5052380601051767,17
1.8774808813546868,0.12425736515410192,0.7804882,0.029921738,3.251714764982047,17
1.5430237201372428,0.10029438236539462,0.8069139,0.03693762,3.2920605644413476,17
1.609461083391431,0.10704108119827282,0.8315894,0.03086736,3.172722084686208,17
1.892022992555886,0.1352245084660914,0.8967591,0.04234595,3.400723841856608,17
1.8099978123320617,0.13254406361173715,0.7709477,0.03202863,3.1533693444402577,17
1.6181917424023258,0.10281785743204419,0.8642126,0.033539865,3.299260952340078,17
1.7026013926915118,0.1094597347831882,0.8314152,0.03418172,3.239493388636533,17
1.8099560618991082,0.12279370736993357,0.872694,0.037913024,3.322598294548439,17
1.9757109797080568,0.1612653208922103,0.76029825,0.029673668,3.0625059740613096,17
1.6513032595026615,0.12248682413296196,0.7593258,0.027204873,3.0889897758541327,17
1.610806683679317,0.12729568811832367,0.78154916,0.031174645,3.0128103203157686,17
1.7604767569748812,0.15087464129347727,0.78885746,0.030316483,3.0958894871062337,17
1.986996713474864,0.15901941505667375,0.81240445,0.036147185,3.4101896193391332,18
1.5363215133332204,0.11787680973026715,0.86279064,0.03394589,3.4240427670465126,18
1.8272252098593924,0.13192369227513068,0.8873261,0.03409328,3.413074948096135,18
1.7666381453521605,0.14932586603502201,0.8994278,0.040213484,3.4524325996393346,18
1.8161249891163094,0.1406965471028186,0.7715981,0.029856332,3.2159763017875664,18
1.6989377617139279,0.11872423661413875,0.8242086,0.03410358,3.2900871043311026,18
1.5499920390116082,0.11061081840640538,0.8124591,0.032625604,3.1804258779511674,18
1.8276990862864597,0.14682627916762747,0.79305226,0.03313567,3.209297706954516,18
1.5172893421732345,0.13034591865616071,0.7887969,0.031836893,3.190685161712792,18
1.6813981471471302,0.12577065891650713,0.8026478,0.034432195,3.3028780685459016,18
1.5058926525875376,0.10662262005440926,0.8549459,0.031805724,3.159509442562241,18
1.8146107722402625,0.13864437002244784,0.792578,0.034882158,3.2257794534272484,18
1.5300446400239145,0.1536633459378935,0.7744719,0.029669803,3.092596079730207,18
1.7119094848459586,0.14059424175558444,0.7354303,0.029083371,3.186630492269291,18
1.5857007414359825,0.14090801002220643,0.78876084,0.030344589,3.0713608625254643,18
1.8918667459016123,0.1680229099387358,0.7318432,0.026492666,2.898064632391725,18
1.9713635145189343,0.15095420265889925,0.8365289,0.03372627,3.414565689541368,19
2.002690999094524,0.12733072284908067,0.84766567,0.03174793,3.4177150110642116,19
1.752924673502286,0.12227102491167677,0.93844175,0.03906685,3.4999568848151945,19
1.892253102063724,0.14679604942804028,0.9268862,0.042510994,3.5241832052995608,19
1.9082544823346081,0.1278555294264649,0.79020244,0.02937073,3.254361248586689,19
1.6530386485551625,0.11183218265189451,0.842867,0.036918037,3.3491631797922103,19
1.6543015975783282,0.1128705356368497,0.80005765,0.03056425,3.1444339189316484,19
1.6381751748502151,0.12912501505697044,0.9094478,0.042878028,3.4044202331527815,19
1.631834675373671,0.13119143698473823,0.80555904,0.03194965,3.1664394101340934,19
1.6155574639635208,0.10719057013365196,0.831135,0.033479504,3.3035827812169716,19
1.627124833297576,0.10762262388490167,0.83067864,0.034361396,3.171147598268057,19
1.4409299411797345,0.10699278071100414,0.8498402,0.036400452,3.2878199705248665,19
1.8318637742506287,0.17008967375126344,0.747159,0.02825509,3.0541826859248387,19
1.6573524972752818,0.1271212493975509,0.7503108,0.027183695,3.1414802890606417,19
1.702457107797765,0.13556318667829814,0.80612123,0.03128304,3.048129059689469,19
1.6162443982498647,0.1376996893424217,0.7673885,0.029901244,3.032786817571204,19
1.8127351384077888,0.1364557184999089,0.19844021,0.0064194566,2.328041543130854,20
2.2872789097735295,0.14615160184353201,0.17430598,0.002596579,1.8220086465414287,20
1.9356644548588093,0.12808464843562767,0.14029616,0.0024756412,1.8000191380456516,20
0.8766397441832403,0.04288660941865226,0.29535866,0.080172546,3.426838936126844,20
2.324190625724477,0.12341676476700458,0.18705551,0.0035887046,1.9861191459542378,20
1.8992632188468277,0.120673692648597,0.22336154,0.006182736,2.3463571005955006,20
1.8177219516204797,0.11768495766937292,0.22089499,0.007897334,2.2672022794281497,20
1.8736730649083602,0.15821384712485498,0.17126262,0.0062546423,2.2283610475092726,20
1.4469442440027422,0.10454334302508514,0.3116747,0.018208047,3.069990135994286,20
1.7808786535843006,0.1114711721555573,0.30519515,0.01588094,2.9936270464048715,20
1.8663604692712545,0.12788613135814267,0.21234521,0.007096125,2.4716097838398494,20
1.9505041254812634,0.14836410364663238,0.13823947,0.004772009,2.224639838868236,20
1.1254277539696744,0.08343086428485624,0.30430388,0.05235926,3.671189165830465,20
2.1713861556303904,0.1007774794233916,0.07462938,0.0026443363,1.8096547361812494,20
1.1120760681537005,0.04627157611534744,0.1669205,0.021807794,3.134321838538588,20
0.9509047711660956,0.022393226957370543,0.15234022,0.01657984,2.3424841441622792,20
1.3510745331286247,0.07270566561508121,0.23904681,0.016693292,2.5899129183577725,21
2.1573219333733245,0.08645692523987067,0.043371283,0.0006783778,0.967367196777293,21
1.862699202134537,0.08548750596997795,0.035826024,0.0005793081,1.079439161649138,21
1.9247714857528608,0.0824590338542529,0.049271077,0.002424098,1.8326143036370899,21
0.8493221028743123,0.021383996891811433,0.3040497,0.016521608,2.510115575693162,21
1.573640349557338,0.05775368876792411,0.15756254,0.008400328,2.4392875909072815,21
1.8081714990249576,0.07128960031604331,0.05639305,0.0024296597,1.7321157513814653,21
